vehicle_id,manufacturer,vehicle_type,engine_cc,horsepower,fuel_type,transmission,mileage_kmpl,vehicle_age_years,annual_maintenance_cost,resale_price
4534,Ford,Electric,2445,219,Petrol,Automatic,14.14,2,773.88,49647.56
4535,Toyota,Electric,2532,372,Petrol,Manual,32.04,5,1114.06,63558.59
4536,Toyota,Truck,1177,178,Diesel,Automatic,31.26,4,1940.08,45433.83
4537,Hyundai,Sedan,2587,496,Electric,Automatic,17.78,11,1849.44,76422.08
4538,Tesla,SUV,2423,220,Hybrid,Automatic,18.42,10,3821.58,44472.48
4539,Toyota,Sedan,1799,367,Hybrid,Automatic,26.94,14,651.48,53900.27
4540,Tesla,Electric,2648,410,Petrol,Manual,10.44,6,4344.12,72436.13
4541,Tesla,Sedan,2361,205,Diesel,Manual,10.18,2,4136.29,51968.2
4542,Hyundai,SUV,1573,222,Hybrid,Manual,11.68,10,3900.16,39610.38
4543,Honda,Hatchback,1883,455,Petrol,Automatic,23.19,0,1754.05,77567.8
4544,Honda,Sedan,3715,238,Hybrid,Automatic,12.02,10,4167.54,49218.22
4545,BMW,Truck,2603,148,Hybrid,Manual,15.5,14,1159.17,28768.74
4546,Hyundai,Hatchback,1898,282,Hybrid,Automatic,25.47,2,884.72,58874.68
4547,BMW,Truck,2850,325,Petrol,Automatic,8.42,7,511.29,63527.0
4548,BMW,Truck,2398,298,Diesel,Manual,12.87,4,4714.76,55056.28
4549,Honda,Truck,1547,367,Electric,Automatic,33.11,14,1747.65,58723.95
4550,Hyundai,Sedan,2271,93,Diesel,Manual,25.92,2,4612.8,38818.18
4551,Honda,Electric,2564,430,Hybrid,Automatic,16.25,13,1581.28,59069.47
4552,BMW,Hatchback,3122,226,Diesel,Manual,9.22,7,4565.56,46874.82
4553,Hyundai,SUV,2353,451,Hybrid,Automatic,23.82,5,4548.47,74859.3
4554,BMW,Electric,2415,184,Petrol,Automatic,14.02,14,4641.28,38430.17
4555,Mercedes,Sedan,3062,283,Petrol,Automatic,33.92,2,2631.92,62659.96
4556,Tesla,Truck,2308,472,Petrol,Automatic,26.55,13,4369.95,69089.23
4557,Hyundai,SUV,1128,209,Hybrid,Automatic,34.3,4,4768.6,49737.75
4558,Hyundai,Hatchback,3102,248,Diesel,Manual,30.92,0,1825.7,56965.79
4559,Tesla,Electric,2210,102,Electric,Automatic,21.04,5,2268.71,31864.26
4560,BMW,Electric,925,492,Electric,Manual,26.08,14,3680.43,65732.42
4561,Mercedes,SUV,1566,88,Petrol,Manual,29.93,13,1711.69,23022.28
4562,Ford,Sedan,2373,421,Electric,Manual,23.61,11,3842.9,70451.5
4563,Tesla,Hatchback,2027,179,Hybrid,Automatic,9.66,12,647.29,34057.12
4564,Honda,SUV,1995,396,Diesel,Manual,20.7,13,2760.44,62430.26
4565,BMW,Truck,2558,90,Electric,Automatic,11.53,8,874.87,31884.08
4566,Tesla,Hatchback,1016,240,Electric,Automatic,27.3,11,1678.62,41853.63
4567,Tesla,Electric,2159,221,Diesel,Automatic,26.38,6,1515.54,48563.33
4568,Hyundai,SUV,2121,187,Electric,Manual,34.81,14,4242.98,38921.28
4569,Honda,Electric,1631,314,Diesel,Automatic,24.98,10,1209.53,54391.96
4570,Honda,Electric,981,353,Hybrid,Automatic,29.6,12,4099.71,57643.32
4571,Honda,Electric,1133,416,Hybrid,Automatic,15.24,7,4031.61,63718.81
4572,Tesla,Sedan,1310,447,Hybrid,Manual,17.18,5,2644.75,71743.36
4573,Ford,Electric,1182,313,Petrol,Manual,32.76,10,1399.06,48809.48
4574,Toyota,Truck,2696,189,Hybrid,Manual,28.39,4,1366.41,48811.69
4575,BMW,Truck,1131,71,Electric,Manual,25.69,14,2485.15,22978.5
4576,Toyota,Hatchback,1988,94,Petrol,Automatic,14.86,11,341.4,26415.01
4577,Tesla,Electric,2065,257,Petrol,Manual,26.86,5,2797.35,53379.63
4578,Toyota,Electric,1699,307,Petrol,Automatic,31.94,6,4778.06,52053.38
4579,Tesla,SUV,1441,169,Hybrid,Manual,14.23,8,1027.12,37467.65
4580,Toyota,Sedan,2050,387,Petrol,Automatic,27.07,7,2994.72,61270.52
4581,Honda,Hatchback,1433,464,Hybrid,Manual,18.63,4,4820.36,76560.89
4582,Mercedes,Electric,3298,304,Hybrid,Manual,11.21,14,4344.45,48003.89
4583,Honda,SUV,995,309,Petrol,Manual,28.61,6,4296.79,59748.44
4584,Honda,Sedan,2693,425,Petrol,Automatic,12.51,7,4162.69,72627.06
4585,Hyundai,Hatchback,1257,376,Electric,Automatic,14.83,0,1752.41,68621.5
4586,Hyundai,Hatchback,1629,222,Petrol,Manual,29.14,7,4485.9,50952.01
4587,Toyota,Electric,3104,107,Hybrid,Manual,28.04,10,4724.3,33350.18
4588,Tesla,Hatchback,2856,458,Electric,Manual,14.86,6,2630.22,73299.48
4589,Honda,SUV,3608,130,Electric,Manual,33.41,10,1966.48,36131.58
4590,Toyota,Hatchback,3796,458,Hybrid,Manual,13.81,11,2246.88,82283.52
4591,Hyundai,Truck,2024,193,Petrol,Manual,34.83,11,1870.77,36646.24
4592,Mercedes,SUV,3930,298,Petrol,Automatic,27.92,1,1298.37,65328.35
4593,BMW,Sedan,1686,127,Diesel,Automatic,18.6,1,3206.71,44038.12
4594,Toyota,Sedan,1192,337,Petrol,Automatic,11.52,11,2944.21,51802.97
4595,Mercedes,Electric,2475,91,Diesel,Automatic,16.65,5,2474.15,33558.74
4596,BMW,Electric,3990,182,Electric,Automatic,13.23,2,750.47,56061.36
4597,Ford,Truck,3246,81,Electric,Automatic,24.79,0,4045.4,37736.72
4598,Toyota,Sedan,3178,214,Electric,Manual,17.64,14,1122.19,40218.34
4599,Toyota,Sedan,3327,169,Diesel,Manual,15.97,7,838.44,38431.97
4600,Ford,Sedan,2981,330,Hybrid,Manual,28.44,6,3228.44,59834.23
4601,Ford,Sedan,1715,439,Hybrid,Manual,14.23,3,2173.63,72474.77
4602,Toyota,Hatchback,1734,359,Electric,Manual,23.85,13,581.1,55492.62
4603,Ford,SUV,1154,174,Diesel,Automatic,13.25,0,1971.17,45413.86
4604,Honda,SUV,3431,279,Diesel,Automatic,27.3,1,3927.37,62739.11
4605,BMW,Truck,2321,289,Electric,Automatic,24.88,8,3191.67,50748.36
4606,BMW,Hatchback,3472,311,Petrol,Automatic,29.55,3,2005.09,69117.37
4607,BMW,Sedan,3978,308,Electric,Automatic,9.85,2,1201.48,63787.92
4608,Honda,Sedan,3137,68,Diesel,Manual,13.67,7,3269.44,36681.96
4609,Tesla,Electric,3672,93,Petrol,Automatic,12.17,3,4471.51,39929.82
4610,Ford,Electric,1428,287,Hybrid,Automatic,13.15,6,3337.48,56460.1
4611,Mercedes,Truck,3866,132,Petrol,Automatic,10.78,14,4120.65,36427.63
4612,Ford,Sedan,3479,458,Hybrid,Manual,23.18,12,2751.18,79114.25
4613,Toyota,Truck,1970,360,Diesel,Manual,24.02,13,3674.46,57279.9
4614,Hyundai,Hatchback,1126,271,Electric,Manual,30.77,13,4512.27,43398.29
4615,BMW,SUV,2238,131,Electric,Manual,19.28,13,3933.94,31648.14
4616,Ford,Sedan,3057,117,Electric,Manual,22.37,4,4576.31,38785.13
4617,Mercedes,Hatchback,2221,279,Electric,Manual,34.77,4,2326.36,57903.72
4618,Toyota,Sedan,1926,430,Electric,Automatic,22.36,10,4549.84,73027.42
4619,Honda,Electric,3483,334,Diesel,Automatic,23.49,5,3221.37,60957.5
4620,Tesla,Truck,2580,308,Diesel,Automatic,34.89,11,4389.23,54571.93
4621,Honda,Electric,2331,75,Electric,Manual,34.84,12,485.07,31794.78
4622,Mercedes,SUV,2714,134,Petrol,Manual,19.45,3,3391.91,40351.1
4623,Toyota,Electric,3715,165,Electric,Manual,25.14,1,4285.48,53086.18
4624,BMW,Sedan,2032,195,Hybrid,Manual,20.98,5,1118.75,47607.87
4625,Ford,Electric,2756,476,Hybrid,Automatic,27.46,12,3410.4,70274.49
4626,Toyota,Sedan,3275,133,Hybrid,Manual,33.34,4,4177.29,43075.43
4627,Tesla,SUV,1192,313,Hybrid,Manual,16.36,2,1653.36,59995.03
4628,Honda,Electric,1625,77,Electric,Manual,30.11,3,2204.66,40962.14
4629,Tesla,Truck,3763,478,Hybrid,Manual,25.68,2,2976.73,78971.02
4630,Tesla,Truck,3980,102,Petrol,Manual,15.56,2,2740.09,37518.34
4631,Mercedes,Truck,2712,109,Electric,Automatic,29.53,3,484.19,37829.85
4632,Mercedes,Electric,3195,62,Hybrid,Manual,19.53,1,763.76,35052.12
4633,Ford,Electric,849,291,Electric,Manual,11.25,3,772.19,52116.52
4634,Mercedes,Electric,3763,278,Electric,Automatic,34.82,9,1532.66,54089.83
4635,Mercedes,Sedan,3976,118,Electric,Manual,19.49,10,1455.56,39140.82
4636,Toyota,SUV,2196,343,Diesel,Manual,22.62,1,3788.45,64327.37
4637,BMW,Truck,1850,361,Hybrid,Automatic,29.81,13,2991.9,55546.72
4638,Ford,Sedan,3815,123,Diesel,Automatic,33.94,9,3890.69,41096.03
4639,Toyota,Truck,1599,129,Petrol,Automatic,31.57,7,628.51,36506.39
4640,BMW,Sedan,2592,362,Petrol,Automatic,22.18,9,2580.51,61683.27
4641,Tesla,Electric,3864,201,Diesel,Automatic,22.73,4,1821.75,47715.14
4642,Toyota,Truck,3496,450,Hybrid,Automatic,15.58,12,4294.71,76325.84
4643,Hyundai,Electric,2163,261,Electric,Automatic,20.5,6,3626.61,49589.46
4644,Toyota,Truck,3148,266,Petrol,Automatic,33.56,10,4385.51,56239.54
4645,Mercedes,Hatchback,2365,474,Petrol,Automatic,27.63,3,518.21,82533.15
4646,BMW,Sedan,3013,280,Petrol,Automatic,8.32,9,3687.87,53959.19
4647,Ford,Hatchback,3163,421,Hybrid,Manual,11.15,5,2838.04,76824.45
4648,Ford,Sedan,800,305,Diesel,Automatic,32.94,12,4177.5,42343.92
4649,BMW,SUV,1819,140,Diesel,Automatic,30.92,11,2683.65,36797.69
4650,Mercedes,Truck,2084,310,Hybrid,Automatic,21.13,13,2838.98,51124.44
4651,Honda,SUV,862,110,Petrol,Automatic,24.66,9,543.31,28186.88
4652,Toyota,SUV,3330,344,Hybrid,Automatic,15.82,3,3442.06,66840.65
4653,Mercedes,Sedan,2669,428,Hybrid,Manual,29.41,14,1583.76,66254.71
4654,Hyundai,Hatchback,3069,458,Diesel,Manual,24.29,5,392.56,84460.99
4655,Tesla,Electric,951,443,Hybrid,Manual,26.76,0,612.25,75202.93
4656,BMW,Sedan,1443,405,Hybrid,Automatic,18.12,5,4799.24,67176.08
4657,Toyota,Electric,1425,263,Petrol,Automatic,19.62,5,1926.56,53384.56
4658,Ford,SUV,1016,84,Electric,Manual,13.61,1,4379.96,33159.25
4659,Tesla,Electric,995,100,Petrol,Automatic,33.6,11,4810.48,29746.31
4660,Honda,Hatchback,3842,128,Diesel,Automatic,33.56,9,4733.36,32737.43
4661,Hyundai,Sedan,1814,63,Electric,Manual,30.08,9,4444.11,23520.48
4662,Ford,Hatchback,3494,299,Petrol,Automatic,33.26,8,4505.77,54887.54
4663,BMW,Hatchback,3555,420,Hybrid,Automatic,25.96,14,1658.34,72159.13
4664,Toyota,Sedan,2321,90,Hybrid,Automatic,14.34,5,1011.91,29386.34
4665,BMW,Hatchback,2378,446,Electric,Automatic,28.53,11,3304.53,71743.33
4666,Tesla,Truck,1880,176,Electric,Automatic,16.78,14,2594.1,30239.33
4667,Toyota,Truck,2327,254,Hybrid,Automatic,19.89,10,764.11,46962.91
4668,Mercedes,Truck,1521,149,Diesel,Automatic,15.41,12,3484.44,28657.09
4669,Honda,Electric,2407,237,Petrol,Manual,19.44,6,2945.44,50240.36
4670,Mercedes,Hatchback,2559,204,Hybrid,Manual,26.34,1,4356.42,57341.14
4671,Mercedes,Sedan,2362,261,Petrol,Automatic,10.99,1,3163.16,53229.62
4672,BMW,Sedan,1439,381,Petrol,Automatic,10.84,1,2997.55,65724.12
4673,Tesla,Electric,2953,403,Petrol,Manual,26.46,9,2371.53,70909.94
4674,Honda,Sedan,964,262,Petrol,Manual,29.05,12,2475.1,43073.5
4675,Toyota,Truck,1014,83,Diesel,Manual,22.89,10,4785.59,20184.14
4676,Toyota,Hatchback,1894,414,Diesel,Manual,12.9,8,950.7,66748.87
4677,Hyundai,Sedan,889,475,Diesel,Manual,19.63,2,2397.23,73326.1
4678,Ford,Sedan,2595,164,Hybrid,Manual,28.47,12,3382.39,35194.5
4679,Hyundai,SUV,3721,334,Hybrid,Manual,26.51,3,2335.15,65627.52
4680,Hyundai,SUV,2051,381,Hybrid,Automatic,10.97,0,1631.11,72805.78
4681,Toyota,SUV,1902,119,Diesel,Manual,34.17,0,1650.58,41915.4
4682,BMW,Hatchback,1407,430,Petrol,Manual,14.03,3,1398.18,65159.29
4683,Mercedes,Truck,1148,74,Diesel,Manual,13.95,13,1916.35,20945.18
4684,Tesla,Truck,3741,144,Hybrid,Automatic,20.42,1,4396.87,40693.44
4685,Mercedes,Truck,1045,478,Electric,Automatic,16.84,7,2674.56,74213.92
4686,Mercedes,Hatchback,1071,256,Hybrid,Automatic,34.57,12,1429.12,47907.57
4687,Honda,Hatchback,2830,294,Petrol,Manual,10.07,3,2107.28,60024.92
4688,Toyota,SUV,1202,470,Diesel,Manual,16.27,2,797.4,78973.73
4689,Tesla,Sedan,3987,403,Electric,Manual,18.33,2,4548.97,80733.16
4690,BMW,Electric,2265,322,Electric,Automatic,21.32,5,2218.53,63255.34
4691,Honda,Electric,1995,65,Petrol,Automatic,8.44,11,4907.84,26388.31
4692,Ford,Sedan,3887,440,Diesel,Automatic,10.22,12,1933.43,74966.49
4693,BMW,SUV,3808,348,Electric,Automatic,14.96,5,4230.87,66422.87
4694,Hyundai,Sedan,3745,117,Hybrid,Automatic,22.96,5,1505.01,42708.28
4695,BMW,Sedan,1879,492,Petrol,Automatic,28.73,5,657.92,84646.78
4696,BMW,Electric,2414,204,Electric,Manual,26.54,7,449.15,46876.83
4697,Mercedes,SUV,1926,425,Petrol,Automatic,23.31,7,3148.99,71048.44
4698,BMW,Hatchback,1083,101,Diesel,Automatic,18.73,8,1764.4,23144.4
4699,Hyundai,Electric,1316,409,Diesel,Automatic,31.51,0,2384.54,69838.7
4700,Hyundai,Hatchback,3465,259,Diesel,Automatic,20.41,9,4147.64,51218.7
4701,Toyota,SUV,2101,483,Hybrid,Manual,16.08,7,1466.11,74666.94
4702,BMW,Sedan,1411,233,Electric,Manual,24.99,4,1750.67,48099.96
4703,Mercedes,Truck,1549,444,Diesel,Automatic,26.69,2,4273.08,73341.29
4704,BMW,Truck,2092,394,Hybrid,Manual,18.76,10,2615.98,67154.8
4705,Ford,SUV,2656,154,Diesel,Manual,8.76,9,4190.03,37151.78
4706,Ford,Truck,1199,276,Diesel,Manual,10.54,2,2060.04,51569.98
4707,Mercedes,Hatchback,2326,170,Electric,Manual,30.83,5,2172.34,40109.84
4708,Toyota,Truck,2824,412,Hybrid,Manual,9.53,7,1085.55,71817.26
4709,Toyota,SUV,2933,239,Diesel,Manual,23.98,9,4606.83,48532.54
4710,Hyundai,SUV,1119,222,Hybrid,Manual,12.96,1,4514.88,49222.31
4711,Hyundai,Hatchback,1855,178,Hybrid,Automatic,14.18,11,4925.82,36285.3
4712,Honda,Truck,1135,384,Diesel,Manual,15.38,8,2191.5,67438.97
4713,Mercedes,Truck,2898,448,Diesel,Automatic,9.03,4,4147.49,81423.8
4714,BMW,Sedan,3950,287,Petrol,Manual,12.79,4,2250.28,60109.76
4715,Tesla,Electric,973,204,Electric,Manual,25.56,0,2435.2,41561.88
4716,Mercedes,SUV,2441,496,Diesel,Manual,21.47,5,4201.0,81263.09
4717,Honda,Sedan,1300,367,Petrol,Automatic,29.53,12,1133.62,53728.75
4718,Hyundai,SUV,2923,201,Electric,Manual,9.65,10,1335.46,38703.54
4719,Mercedes,Sedan,3163,181,Diesel,Automatic,32.0,10,1779.22,44124.33
4720,Mercedes,Electric,2656,344,Hybrid,Manual,34.9,4,4004.44,65616.93
4721,Hyundai,Sedan,3952,451,Electric,Manual,8.42,6,2051.46,83943.63
4722,Honda,SUV,2696,285,Hybrid,Automatic,34.13,6,1983.39,56666.24
4723,Hyundai,Truck,2463,419,Petrol,Manual,14.37,3,4994.44,74313.29
4724,Toyota,SUV,2518,316,Diesel,Manual,26.7,4,2103.89,58050.33
4725,BMW,Hatchback,2578,344,Petrol,Manual,15.9,9,1464.52,59036.02
4726,Hyundai,Hatchback,1496,479,Diesel,Automatic,22.09,13,3229.1,64884.95
4727,Honda,Hatchback,3857,494,Diesel,Manual,21.78,7,4068.84,87667.8
4728,Ford,Hatchback,1531,224,Hybrid,Manual,17.75,1,627.16,46622.48
4729,Toyota,Electric,1894,280,Petrol,Manual,27.37,0,3208.79,59944.17
4730,Ford,Truck,3816,128,Hybrid,Automatic,24.19,13,467.96,34367.93
4731,Tesla,Truck,3701,368,Hybrid,Manual,21.72,5,2773.76,71928.99
4732,Hyundai,SUV,3513,283,Hybrid,Automatic,34.54,10,1507.86,55602.38
4733,Toyota,Sedan,1451,183,Petrol,Manual,33.38,13,1741.22,30644.7
4734,BMW,SUV,1894,495,Diesel,Manual,33.8,3,2495.35,81383.94
4735,Hyundai,SUV,845,403,Diesel,Automatic,31.8,12,4657.41,63895.32
4736,BMW,SUV,1870,398,Petrol,Automatic,14.89,9,3640.14,62800.54
4737,Mercedes,SUV,2245,71,Diesel,Automatic,17.45,2,4703.17,36927.43
4738,Ford,Truck,2996,111,Petrol,Automatic,14.24,6,3401.86,38892.88
4739,Toyota,Sedan,3757,188,Petrol,Automatic,34.63,7,333.41,47948.89
4740,BMW,SUV,1255,194,Diesel,Manual,12.12,10,1548.25,35827.18
4741,Honda,Truck,2462,204,Electric,Manual,17.9,11,4557.13,42783.42
4742,BMW,SUV,3724,186,Hybrid,Automatic,13.37,3,3324.19,49261.1
4743,Honda,Hatchback,1765,285,Petrol,Manual,14.03,11,4913.74,52908.85
4744,Hyundai,SUV,2820,486,Petrol,Manual,14.67,11,1033.03,73017.84
4745,Toyota,SUV,1668,130,Electric,Automatic,25.27,14,1694.71,28927.99
4746,BMW,Electric,2328,332,Petrol,Automatic,10.05,9,2003.13,58810.27
4747,Tesla,Hatchback,3776,246,Petrol,Automatic,23.46,11,1834.82,51933.59
4748,BMW,Sedan,3871,62,Diesel,Manual,30.12,10,1484.36,32206.33
4749,Tesla,SUV,1800,344,Diesel,Automatic,28.7,10,2384.29,55015.23
4750,Toyota,Sedan,1573,81,Electric,Manual,12.08,14,3318.8,19171.61
4751,BMW,Hatchback,3091,225,Petrol,Automatic,32.7,5,1762.91,52419.11
4752,Honda,SUV,3321,369,Hybrid,Automatic,28.79,12,674.59,66336.91
4753,BMW,Electric,3229,422,Diesel,Automatic,8.14,10,3630.1,70579.39
4754,Ford,Truck,1926,493,Hybrid,Automatic,27.91,10,2457.38,80251.68
4755,Hyundai,Electric,3336,305,Hybrid,Manual,27.91,14,2915.47,53108.14
4756,Mercedes,Electric,1860,293,Electric,Manual,21.41,1,2440.38,57705.23
4757,Honda,Truck,2477,384,Electric,Manual,9.24,7,4484.68,68573.76
4758,Ford,Truck,2343,217,Petrol,Automatic,23.66,5,2926.1,46930.53
4759,Tesla,Truck,1196,210,Electric,Manual,28.68,10,4639.4,38186.91
4760,Hyundai,SUV,3143,272,Diesel,Manual,15.31,8,2699.7,55649.0
4761,Toyota,Sedan,906,435,Petrol,Manual,26.01,10,1675.16,68713.62
4762,Honda,Sedan,3707,277,Petrol,Automatic,17.56,12,1970.58,54468.02
4763,Mercedes,Truck,1753,305,Hybrid,Manual,23.49,12,2754.01,51383.9
4764,Hyundai,Electric,3377,362,Hybrid,Automatic,18.38,5,2790.95,74841.75
4765,Tesla,Hatchback,2648,464,Hybrid,Automatic,16.2,5,3530.49,81213.36
4766,Mercedes,Truck,3954,335,Petrol,Manual,31.11,11,1355.13,61146.53
4767,Toyota,Electric,1733,210,Electric,Manual,28.35,1,3396.56,52807.11
4768,Toyota,Electric,1087,255,Electric,Automatic,17.33,4,3959.36,49542.44
4769,Tesla,SUV,1505,464,Electric,Automatic,19.74,8,3479.98,74805.66
4770,Honda,SUV,2843,80,Petrol,Automatic,26.68,0,2564.59,39749.41
4771,Tesla,Sedan,2284,316,Petrol,Manual,29.9,3,4960.9,62080.01
4772,BMW,Sedan,1014,458,Petrol,Automatic,26.48,9,2202.62,67729.52
4773,Toyota,Hatchback,2104,76,Petrol,Automatic,22.61,9,800.98,27249.34
4774,Hyundai,Hatchback,3579,110,Petrol,Automatic,33.77,13,4161.07,30814.73
4775,BMW,Hatchback,2777,329,Electric,Manual,28.9,2,1297.35,66800.94
4776,Ford,Hatchback,2282,374,Petrol,Automatic,11.12,0,3652.44,72993.45
4777,Mercedes,Electric,2624,142,Electric,Automatic,23.07,0,1141.19,39000.19
4778,BMW,Electric,1143,365,Petrol,Automatic,19.06,14,379.32,55641.97
4779,Mercedes,Sedan,993,183,Electric,Automatic,29.46,0,1051.05,53714.84
4780,Tesla,SUV,957,349,Diesel,Automatic,9.21,0,2071.85,63800.75
4781,BMW,SUV,1264,321,Diesel,Manual,19.09,14,801.11,52678.77
4782,Tesla,Truck,2951,424,Electric,Manual,16.59,12,1229.09,71158.91
4783,Ford,Electric,2881,108,Diesel,Automatic,11.81,1,3893.74,35776.13
4784,Toyota,Hatchback,3973,65,Diesel,Automatic,18.23,10,3918.45,32212.11
4785,Ford,Hatchback,3486,176,Electric,Automatic,26.17,4,4142.19,45456.12
4786,Toyota,Truck,2549,177,Petrol,Automatic,17.77,1,4253.43,47394.46
4787,Tesla,SUV,3172,322,Petrol,Automatic,23.66,3,2276.05,61078.12
4788,Toyota,Hatchback,3538,412,Electric,Automatic,24.01,8,4377.48,74180.84
4789,Mercedes,SUV,1391,494,Hybrid,Manual,23.85,2,2771.9,80629.9
4790,Hyundai,Truck,2988,433,Hybrid,Automatic,22.3,1,2511.81,84059.87
4791,Ford,SUV,3321,188,Diesel,Automatic,11.16,3,3677.12,45744.23
4792,BMW,SUV,1854,456,Hybrid,Manual,13.9,8,1304.95,75808.09
4793,Ford,SUV,1683,230,Diesel,Manual,29.6,3,4010.64,51213.05
4794,Mercedes,Hatchback,862,86,Petrol,Manual,21.56,14,2318.49,17731.0
4795,Toyota,Sedan,1910,258,Electric,Manual,27.06,11,898.29,42153.21
4796,Mercedes,Electric,1103,431,Petrol,Automatic,23.39,4,860.77,70559.26
4797,Honda,SUV,1884,446,Electric,Manual,9.04,3,1075.06,77181.96
4798,Honda,SUV,1195,373,Hybrid,Manual,29.5,12,4485.69,54348.28
4799,BMW,SUV,1133,404,Petrol,Manual,9.74,7,4957.41,62731.96
4800,Mercedes,Sedan,3633,156,Petrol,Automatic,33.47,13,1977.78,40890.36
4801,Tesla,Truck,1210,76,Diesel,Automatic,13.82,12,1673.08,19605.54
4802,BMW,Hatchback,3131,232,Electric,Automatic,21.83,14,1328.22,46372.73
4803,Tesla,Sedan,1265,160,Hybrid,Manual,9.72,14,4171.94,34051.57
4804,BMW,SUV,879,245,Petrol,Automatic,32.16,3,1283.28,46924.23
4805,Honda,Sedan,3631,243,Electric,Manual,34.46,1,4643.22,55404.43
4806,BMW,Sedan,1900,497,Hybrid,Manual,11.95,11,3436.55,78056.0
4807,Honda,Sedan,2777,274,Petrol,Manual,15.99,3,4516.5,57614.54
4808,Toyota,Truck,1532,310,Electric,Manual,8.43,1,2903.85,59579.61
4809,Tesla,Electric,2617,275,Diesel,Automatic,29.25,8,3546.2,57936.92
4810,Mercedes,Hatchback,2363,88,Petrol,Automatic,16.41,10,3211.45,27845.46
4811,BMW,Truck,2184,161,Electric,Automatic,23.9,13,4206.62,35004.96
4812,Honda,Truck,2924,182,Hybrid,Automatic,9.06,7,4228.55,39477.55
4813,Ford,Electric,3356,113,Hybrid,Manual,27.32,8,3072.03,36198.95
4814,Tesla,Truck,1987,342,Diesel,Manual,22.29,3,3272.79,61657.16
4815,BMW,Sedan,3880,161,Petrol,Manual,27.57,0,4632.82,49439.11
4816,Hyundai,Sedan,1998,176,Diesel,Manual,29.32,2,4670.37,43616.42
4817,Toyota,SUV,3309,163,Electric,Manual,10.41,6,3421.97,47991.17
4818,Toyota,Truck,2411,104,Hybrid,Automatic,23.61,0,336.45,37723.6
4819,Ford,SUV,3092,173,Diesel,Automatic,25.55,10,790.73,39431.7
4820,Honda,Hatchback,921,402,Petrol,Manual,21.95,7,4332.33,69306.58
4821,BMW,Sedan,984,90,Electric,Manual,12.93,8,698.16,25481.51
4822,Tesla,Hatchback,831,223,Petrol,Automatic,29.48,7,1303.54,41091.65
4823,Honda,Electric,1797,248,Diesel,Automatic,34.93,4,1383.57,54851.15
4824,Toyota,Sedan,2786,352,Hybrid,Manual,34.17,11,3121.1,60745.85
4825,Honda,Hatchback,3609,254,Hybrid,Automatic,28.99,10,3010.17,52570.24
4826,Toyota,Electric,1368,351,Diesel,Automatic,19.29,13,1660.26,55420.65
4827,Honda,Hatchback,3157,434,Petrol,Manual,17.11,11,1275.77,75669.84
4828,Ford,Electric,2195,320,Petrol,Manual,9.85,12,3893.3,51083.13
4829,Mercedes,Electric,2479,489,Petrol,Automatic,19.24,14,4696.64,76950.27
4830,Ford,Sedan,1629,266,Petrol,Automatic,12.21,8,548.19,45125.85
4831,Ford,SUV,2419,111,Hybrid,Manual,14.87,3,925.95,35430.89
4832,Mercedes,Electric,3839,108,Petrol,Automatic,32.08,8,3318.17,34587.11
4833,Mercedes,Electric,1879,65,Diesel,Automatic,34.15,0,4080.87,33013.87
4834,BMW,Sedan,1590,438,Diesel,Automatic,33.61,11,4018.59,65179.33
4835,Tesla,SUV,3311,453,Diesel,Manual,13.22,10,3682.51,79106.0
4836,Tesla,Truck,3525,433,Diesel,Automatic,32.32,2,4470.91,82295.27
4837,BMW,Truck,3826,283,Petrol,Automatic,11.82,3,1321.54,62694.14
4838,Ford,SUV,3517,82,Hybrid,Manual,21.71,10,804.27,28756.46
4839,Ford,Hatchback,3545,204,Electric,Manual,25.38,9,3192.21,51219.08
4840,Toyota,Sedan,1793,169,Petrol,Automatic,20.49,0,4164.7,45954.08
4841,Toyota,SUV,877,271,Electric,Manual,33.7,11,3035.6,44498.65
4842,Tesla,Truck,3381,359,Hybrid,Manual,17.0,5,4826.09,68314.8
4843,BMW,Electric,907,100,Petrol,Automatic,22.24,12,4039.15,23255.32
4844,Hyundai,Truck,2096,458,Electric,Manual,10.04,14,3593.72,71186.33
4845,Hyundai,Electric,3611,231,Hybrid,Automatic,31.01,3,583.21,59244.06
4846,BMW,Sedan,2862,245,Electric,Automatic,19.16,3,806.39,52508.17
4847,Toyota,Electric,1169,273,Diesel,Manual,26.91,0,3988.74,54310.14
4848,Tesla,SUV,3052,365,Diesel,Automatic,26.42,4,1231.72,67548.77
4849,Tesla,Electric,2804,111,Hybrid,Automatic,26.26,8,435.53,35491.59
4850,Toyota,Hatchback,3984,129,Hybrid,Automatic,21.69,5,4580.58,45926.18
4851,Hyundai,SUV,2503,255,Electric,Automatic,15.49,14,4486.79,41389.88
4852,Honda,Sedan,3712,210,Hybrid,Automatic,24.88,7,1326.87,46896.88
4853,Honda,SUV,1240,487,Diesel,Manual,33.97,10,3966.97,72129.21
4854,Toyota,Hatchback,3706,168,Diesel,Manual,30.52,3,525.5,50179.27
4855,Honda,Sedan,1026,177,Petrol,Automatic,10.94,8,1639.77,34295.08
4856,Mercedes,Truck,3375,424,Electric,Automatic,8.63,6,3231.23,74446.81
4857,BMW,Hatchback,3201,154,Hybrid,Manual,21.47,13,3886.94,34218.58
4858,BMW,Sedan,1422,315,Hybrid,Automatic,28.95,13,348.88,52638.55
